"producto","presentacion","marca","categoria","catalogo","precio","fechaRegistro","cadenaComercial","giro","nombreComercial","direccion","estado","municipio","latitud","longitud"
"LECHE ULTRAPASTEURIZADA","PARCIALMENTE DESCREMADA CAJA 1 LT. (AZUL)","ALPURA 2000 CLASICA","LECHE PROCESADA","BASICOS",12.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MANTEQUILLA","BARRA 225 GR. SIN SAL","CHIPILO","DERIVADOS DE LECHE","BASICOS",21.25,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CREMA","BOTE 450 ML.","LALA","DERIVADOS DE LECHE","BASICOS",15.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE PASTEURIZADA","PARCIALMENTE DESCREMADA. ENVASE 1 LT.","ALPURA. SEMI","LECHE PROCESADA","BASICOS",12.15,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE PASTEURIZADA","PARCIALMENTE DESCREMADA. BAJA EN GRASA. CAJA 1 LT.","LALA. LIGHT","LECHE PROCESADA","BASICOS",11.65,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE PASTEURIZADA","CAJA 1 LT.","LALA. ENTERA","LECHE PROCESADA","BASICOS",11.65,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"SALSA PICANTE","BOTELLA 150 GR. CLASICA","BUFALO","CONDIMENTOS","BASICOS",6.2,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"TOALLA FEMENINA","BOLSA 20 PIEZAS. NATURAL FLEX. ANATÓMICA. SIN ALAS","KOTEX","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",21.8,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAÑALES DESECHABLES","PAQUETE 40 PIEZAS. SUAVELASTIC. MAX. GRANDE","KLEEN BEBE","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",134.22,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAPEL HIGIENICO","PAQUETE 24 ROLLOS. 200 HOJAS DOBLES. LINEA DORADA","KLEENEX. COTTONELLE","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",98.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE ULTRAPASTEURIZADA","CAJA 1 LT. ENTERA","LALA. ENTERA","LECHE PROCESADA","BASICOS",12.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE ULTRAPASTEURIZADA","CON GRASA VEGETAL. CAJA 1 LT. (MEZCLA)","FORTILECHE","LECHE PROCESADA","BASICOS",10.55,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/TRASTES","BOTELLA 750 ML. LIQUIDO. ANTIBACTERIAL","AXION","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",17.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DESODORANTE","BARRA 60 GR. FRESH","SPEED STICK","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",33.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"GELATINA EN POLVO","CAJA 84 GR. AGUA. LIMON","PRONTO","CHOCOLATES Y GOLOSINAS","BASICOS",6.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"POLVO P/BEBIDAS SABOR CHOCOLATE","LATA 400 GR.","NESQUIK","CHOCOLATES Y GOLOSINAS","MERCADOS",27.55,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"POLVO P/BEBIDAS SABOR CHOCOLATE","LATA 400 GR.","CHOCO MILK","CHOCOLATES Y GOLOSINAS","MERCADOS",27.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"POLVO P/BEBIDAS SABOR CHOCOLATE","BOLSA 400 GR.","CHOCO MILK","CHOCOLATES Y GOLOSINAS","MERCADOS",23.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"GALLETAS DULCES","PAQUETE 225 GR. TRIKI-TRAKES","MARINELA","GALLETAS PASTAS Y HARINAS DE TRIGO","BASICOS",15,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"HARINA HOT CAKES","PAQUETE 1 KG. TRADICIONALES","GAMESA","GALLETAS PASTAS Y HARINAS DE TRIGO","MERCADOS",19.85,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","ACE. BLANCOS DIAMANTE","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",27.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","FOCA","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",22.09,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LIMPIADOR LIQUIDO P/PISO","BOTELLA 1 LT. MULTIUSOS PINO","PINOL. EL ORIGINAL","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",14.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"JABON DE PASTA","BARRA 400 GR. CON ENVOLTURA","ZOTE (ROSA)","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",8.67,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"JABON DE TOCADOR","BARRA 180 GR.","PALMOLIVE. NATURALS","ARTS. PARA EL CUIDADO PERSONAL","MERCADOS",8.25,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"TOALLA FEMENINA","BOLSA 10 PIEZAS. NATURAL FLEX. NOCTURNA. CON ALAS","KOTEX","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",15.2,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAÑALES DESECHABLES","PAQUETE 40 PIEZAS. ABSORSEC ULTRA GRANDE","KLEEN BEBE","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",87.05,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"VAINILLA","BOTELLA 250 ML. (PLASTICO)","PASA","CONDIMENTOS","BASICOS",10.25,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CEREALES","CAJA 510 GR.","ZUCARITAS KELLOGG S","ARROZ Y CEREALES PREPARADOS","MERCADOS",35.4,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"HARINA DE ARROZ","CAJA 500 GR.","TRES ESTRELLAS","ARROZ Y CEREALES PREPARADOS","BASICOS",9.4,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"SHAMPOO","BOTELLA 800 ML. ACEITE HERBAL","CAPRICE NATURALS","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",19.85,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"SHAMPOO","BOTELLA 400 ML. REPARACION COMPLETA","PALMOLIVE OPTIMS","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",39.8,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO","TOTAL COLOR","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",19.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"INSECTICIDA AEROSOL","BOTE 305 GR./ 400 ML. BASE DE AGUA","RAID. CASA Y JARDIN","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",37.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"INSECTICIDA AEROSOL","BOTE 285 GR. (SIN PROMOCION) O BOTE 342 GR. (CON PROMOCION)","H-24. MATA CUCARACHAS","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",31.4,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/TRASTES","BOLSA 900 GR. POLVO. (ROJA). LIMON","AXION","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",16.25,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"JABON DE TOCADOR","BARRA 90 GR. PARA BEBE","BABY MAGIC MENNEN","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",10.04,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"FLAN","CAJA 35 GR. CON CARAMELO (50 GR. CARAMELO)","JELL-O","CHOCOLATES Y GOLOSINAS","BASICOS",7.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"POLVO P/BEBIDAS SABOR CHOCOLATE","BOLSA 375 GR.","NESQUIK","CHOCOLATES Y GOLOSINAS","MERCADOS",22.3,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"SALSA PICANTE","BOTELLA 370 ML. ETIQUETA AMARILLA","VALENTINA","CONDIMENTOS","BASICOS",5.8,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ACEITE DE OLIVA","BOTELLA 500 ML. (ETIQ. AMARILLA).","BORGES","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)","BASICOS",83.5,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ACEITE DE OLIVA","BOTELLA 500 ML. EXTRA VIRGEN (ETIQ. VERDE).","BORGES","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)","BASICOS",72.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MERMELADA","FRASCO 500 GR. FRESA","CLEMENTE JACQUES","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",21.5,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CHICHAROS EN LATA","LATA 220 GR.","LA COSTENA","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",4.36,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ELOTE","LATA 220 GR. EN GRANO","CLEMENTE JACQUES","HORTALIZAS FRESCAS","BASICOS",7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"RASTRILLOS DESECHABLES","PAQUETE CON 2. PRESTO BARBA. EXCEL (ROSA)","GILLETTE","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",31.35,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"RASTRILLOS DESECHABLES","PAQUETE CON 2. PRESTO BARBA. ULTRA GRIP","GILLETTE","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",25.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"JABON DE TOCADOR","BARRA 180 GR.","CAMAY. CLASICO","ARTS. PARA EL CUIDADO PERSONAL","MERCADOS",8.78,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CAFE TOSTADO Y MOLIDO","BOLSA 454 GR. DESCAFEINADO","KASINKA","CAFE","BASICOS",57.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CAFE TOSTADO Y MOLIDO","BOLSA 200 GR. MEZCLADO CON AZUCAR","LEGAL","CAFE","BASICOS",19.5,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CAFE SOLUBLE","FRASCO 180 GR.","NESCAFE DOLCA","CAFE","BASICOS",40.8,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"COCTEL DE FRUTAS EN ALMIBAR","LATA 850 GR.","HERDEZ","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",27.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PIÑA EN ALMIBAR","LATA 800 GR. REBANADA","LA COSTENA","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",21.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MERMELADA","FRASCO 540 GR. FRESA","LA COSTENA","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",19.88,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"BARRA LIMPIADORA","BARRA 350 GR.","VEL ROSITA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",9.78,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"VINAGRE","BOTELLA 1.05 LT. BLANCO. ALCOHOL CANA","LA COSTENA","CONDIMENTOS","BASICOS",8.18,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"VINAGRE","BOTELLA 500 ML. DE MANZANA","CLEMENTE JACQUES","CONDIMENTOS","BASICOS",8.15,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"VINAGRE","BOTELLA 1 LT. BLANCO ALCOHOL CANA","CLEMENTE JACQUES","CONDIMENTOS","BASICOS",8.15,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MAYONESA","FRASCO 385 GR. CON JUGO DE LIMONES","LA COSTENA","CONDIMENTOS","BASICOS",18.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MAYONESA","FRASCO 350 GR. TIPO CASERO","KRAFT","CONDIMENTOS","BASICOS",18.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"GALLETAS DULCES","CAJA 709 GR. EMPERADOR. CHOCOLATE SANDWICH","GAMESA","GALLETAS PASTAS Y HARINAS DE TRIGO","BASICOS",31.3,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PASTA PARA SOPA","PAQUETE 200 GR. SPAGHETTI","LA MODERNA","GALLETAS PASTAS Y HARINAS DE TRIGO","BASICOS",3.5,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"HARINA HOT CAKES","PAQUETE 1 KG. TRADICIONALES","TRES ESTRELLAS","GALLETAS PASTAS Y HARINAS DE TRIGO","BASICOS",17.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAN DE CAJA","PAQUETE 210 GR. TOSTADO. CLÁSICO","BIMBO","PAN","BASICOS",12.15,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAN DE CAJA","PAQUETE GRANDE 680 GR. REBANADO BLANCO","BIMBO","PAN","BASICOS",19.3,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"TORTILLA DE HARINA DE TRIGO","BOLSA 22 PIEZAS","TORTILLINAS TIA ROSA","TORTILLAS Y DERIVADOS DEL MAIZ","BASICOS",16.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE CONDENSADA","BOTELLA 450 GR. (PLASTICO)","LA LECHERA","LECHE PROCESADA","BASICOS",22.8,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ATUN","LATA 170 GR. EN ACEITE","NAIR","PESCADOS Y MARISCOS EN CONSERVA","MERCADOS",9.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ALPINO. PAVINO","1 KG. GRANEL. SALCHICHA. DE PAVO","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",50,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
